task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic
sina1266,egyp1253,0.2432432432432432,0.1685018351685018,arz,1.0,0.4432
esee1247,egyp1253,0.3454545454545454,0.2393021120293847,arz,1.0,0.4434
shar1245,egyp1253,0.2477064220183486,0.1099388379204893,arz,1.0,0.4105
sran1240,egyp1253,0.2252252252252252,0.0874008336694903,arz,1.0,0.3443
baru1267,egyp1253,0.2342342342342342,0.1310776179361911,arz,1.0,0.4353
sout2994,egyp1253,0.2358490566037736,0.1051297913345547,arz,1.0,0.3883
kate1253,egyp1253,0.2660550458715596,0.1721262021086749,arz,1.0,0.4389
helo1243,egyp1253,0.2685185185185185,0.1552372685185185,arz,1.0,0.3869
kapi1249,egyp1253,0.2252252252252252,0.1116791133238501,arz,1.0,0.4428
anga1290,egyp1253,0.2342342342342342,0.0915803021066179,arz,1.0,0.4368
kara1481,egyp1253,0.1834862385321101,0.0769458419650784,arz,1.0,0.1473
ajyi1238,egyp1253,0.2342342342342342,0.1330128547519851,arz,1.0,0.4186
qaqe1238,egyp1253,0.2293577981651376,0.0875411443378387,arz,1.0,0.4443
stan1290,egyp1253,0.3243243243243243,0.2793305394955807,arz,1.0,0.1255
mend1268,egyp1253,0.2252252252252252,0.0867534200867534,arz,1.0,0.4242
kara1500,egyp1253,0.2735849056603773,0.146532174143771,arz,1.0,0.3595
bala1315,egyp1253,0.2252252252252252,0.1151847499673586,arz,1.0,0.372
bura1267,egyp1253,0.2522522522522522,0.1463086463086463,arz,1.0,0.4167
vidu1238,egyp1253,0.2252252252252252,0.1428449380085226,arz,1.0,0.1731
waor1240,egyp1253,0.2342342342342342,0.088906424672848,arz,0.9705,0.4114
saba1262,egyp1253,0.2702702702702703,0.159009009009009,arz,1.0,0.1356
cent2131,egyp1253,0.2612612612612612,0.1394604090256264,arz,1.0,0.421
usil1237,egyp1253,0.2252252252252252,0.1302915819044851,arz,1.0,0.4224
amba1265,egyp1253,0.2072072072072072,0.0937937937937938,arz,1.0,0.4073
yucu1253,egyp1253,0.2522522522522522,0.1213492014407346,arz,1.0,0.397
saaa1240,egyp1253,0.2454545454545454,0.1086195286195286,arz,1.0,0.4686
zaca1241,egyp1253,0.2522522522522522,0.1371287253640195,arz,1.0,0.4212
east2347,egyp1253,0.2252252252252252,0.1191900561979302,arz,1.0,0.2132
kark1258,egyp1253,0.2252252252252252,0.0874008336694903,arz,1.0,0.4207
tzut1248,egyp1253,0.2522522522522522,0.1247378836512962,arz,1.0,0.4183
paic1239,egyp1253,0.2636363636363636,0.1556277056277056,arz,1.0,0.4848
tele1256,egyp1253,0.2363636363636363,0.0960227272727272,arz,1.0,0.4239
agua1252,egyp1253,0.2545454545454545,0.1252574250876458,arz,1.0,0.4173
nort2976,egyp1253,0.2342342342342342,0.1274417274417274,arz,1.0,0.4111
sila1250,egyp1253,0.1981981981981982,0.1306830085899853,arz,1.0,0.4262
sepi1255,egyp1253,0.2342342342342342,0.088906424672848,arz,1.0,0.4238
lowl1265,egyp1253,0.2432432432432432,0.1211119641548144,arz,1.0,0.4222
hawa1247,egyp1253,0.2912621359223301,0.2187181598368045,arz,1.0,0.4682
luok1236,egyp1253,0.2252252252252252,0.1329294555101006,arz,1.0,0.1439
zigu1244,egyp1253,0.2342342342342342,0.1454400363714806,arz,1.0,0.1661
amel1241,egyp1253,0.2336448598130841,0.0956656118919714,arz,1.0,0.433
shua1257,egyp1253,0.2272727272727272,0.1380358203887615,arz,1.0,0.4182
pino1237,egyp1253,0.2522522522522522,0.1232483337746495,arz,1.0,0.4282
tiru1241,egyp1253,0.2342342342342342,0.1187885559978583,arz,1.0,0.3618
weri1253,egyp1253,0.2432432432432432,0.1065255731922398,arz,1.0,0.4387
tokp1240,egyp1253,0.2432432432432432,0.1422359859859859,arz,1.0,0.4416
ninz1246,egyp1253,0.2342342342342342,0.1156847141579966,arz,1.0,0.1367
gari1256,egyp1253,0.2162162162162162,0.1000286000286,arz,1.0,0.4082
yine1238,egyp1253,0.2432432432432432,0.1365365365365365,arz,1.0,0.4173
taba1266,egyp1253,0.2612612612612612,0.1331947331947332,arz,1.0,0.415
mama1271,egyp1253,0.2522522522522522,0.1234490304257746,arz,1.0,0.17
sout3004,egyp1253,0.2342342342342342,0.1502627627627627,arz,1.0,0.4235
nort2920,egyp1253,0.2363636363636363,0.0917232021709633,arz,1.0,0.4352
stan1288,egyp1253,0.2342342342342342,0.1885897382205831,arz,1.0,0.1243
konk1269,egyp1253,0.2522522522522522,0.1421981981981982,arz,1.0,0.1586
seim1238,egyp1253,0.2252252252252252,0.09009009009009,arz,1.0,0.4265
taga1270,egyp1253,0.3063063063063063,0.2395930176752094,arz,1.0,0.3429
zyph1238,egyp1253,0.2252252252252252,0.1219901219901219,arz,1.0,0.2409
norw1259,egyp1253,0.2454545454545454,0.1879110251450677,arz,0.9705,0.1505
kwai1243,egyp1253,0.2522522522522522,0.1235545246739276,arz,1.0,0.467
taii1241,egyp1253,0.2252252252252252,0.1029909402002425,arz,1.0,0.4308
uppe1275,egyp1253,0.2432432432432432,0.1070791221328855,arz,1.0,0.4206
sara1327,egyp1253,0.2342342342342342,0.1187675445739961,arz,1.0,0.3671
mitl1236,egyp1253,0.2522522522522522,0.1461625219689735,arz,1.0,0.4241
tswa1253,egyp1253,0.2252252252252252,0.1123419316539913,arz,1.0,0.2413
elna1235,egyp1253,0.2363636363636363,0.1053087263613579,arz,1.0,0.4276
safe1240,egyp1253,0.2252252252252252,0.1266107486797142,arz,1.0,0.4361
nade1244,egyp1253,0.2432432432432432,0.1194617076970018,arz,1.0,0.3858
sout3001,egyp1253,0.2612612612612612,0.1372372372372372,arz,1.0,0.4247
hdii1240,egyp1253,0.2702702702702703,0.1682932932932933,arz,0.8988999724388123,0.116
pate1247,egyp1253,0.2432432432432432,0.1192608093371452,arz,1.0,0.4371
boun1245,egyp1253,0.2522522522522522,0.1340557284798904,arz,1.0,0.4302
tinp1237,egyp1253,0.2432432432432432,0.1083467841438205,arz,1.0,0.4522
urat1244,egyp1253,0.2162162162162162,0.0878378378378378,arz,1.0,0.4243
high1242,egyp1253,0.2342342342342342,0.1149449845102019,arz,1.0,0.4243
mana1295,egyp1253,0.2252252252252252,0.1028153153153153,arz,1.0,0.43
kore1283,egyp1253,0.2342342342342342,0.1374027088312802,arz,1.0,0.4051
sanm1301,egyp1253,0.2342342342342342,0.1185328185328185,arz,1.0,0.4231
dawa1242,egyp1253,0.2072072072072072,0.1192674884790028,arz,1.0,0.448
mund1330,egyp1253,0.2636363636363636,0.1574046920821114,arz,1.0,0.3745
tuca1252,egyp1253,0.1891891891891892,0.0976328052190121,arz,1.0,0.3914
hang1263,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4248
west2615,egyp1253,0.1891891891891892,0.0774632900617152,arz,1.0,0.4111
ogea1238,egyp1253,0.2342342342342342,0.1258920768663069,arz,1.0,0.4332
oloo1241,egyp1253,0.2272727272727272,0.0895316804407713,arz,1.0,0.4224
hixk1239,egyp1253,0.2363636363636363,0.1047047216349541,arz,1.0,0.3641
bwan1241,egyp1253,0.2592592592592592,0.1437012670565302,arz,1.0,0.4506
bedj1245,egyp1253,0.2792792792792792,0.1707421707421707,arz,1.0,0.1165
oksa1245,egyp1253,0.2342342342342342,0.0895601483836778,arz,1.0,0.4251
usar1243,egyp1253,0.2385321100917431,0.1037178927087184,arz,1.0,0.4343
kosr1238,egyp1253,0.2432432432432432,0.1410997204100652,arz,1.0,0.4514
suen1241,egyp1253,0.2342342342342342,0.088906424672848,arz,1.0,0.44
niii1240,egyp1253,0.2407407407407407,0.1097520342312009,arz,1.0,0.4311
anci1242,egyp1253,0.2612612612612612,0.1749713349713349,arz,1.0,0.0526
boro1277,egyp1253,0.2522522522522522,0.1667825767204649,arz,1.0,0.0941
iyoo1238,egyp1253,0.2432432432432432,0.1330759513351554,arz,1.0,0.4346
gwic1235,egyp1253,0.2363636363636363,0.1052807973011708,arz,1.0,0.3367
kasu1251,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4289
guma1254,egyp1253,0.2454545454545454,0.1242327236909852,arz,1.0,0.4485
colo1256,egyp1253,0.2363636363636363,0.115354996243426,arz,1.0,0.4159
ndam1239,egyp1253,0.2342342342342342,0.1742452945723973,arz,1.0,0.1762
nobo1238,egyp1253,0.2432432432432432,0.1076424017600488,arz,1.0,0.4328
sout2976,egyp1253,0.2252252252252252,0.1201044561700299,arz,1.0,0.4253
sout2943,egyp1253,0.2454545454545454,0.1080529825302477,arz,1.0,0.4348
faiw1243,egyp1253,0.2432432432432432,0.1198174919105151,arz,1.0,0.4243
nort2877,egyp1253,0.2272727272727272,0.1051136363636363,arz,1.0,0.3351
cari1276,egyp1253,0.2727272727272727,0.1672144310619809,arz,1.0,0.3427
baru1269,egyp1253,0.2385321100917431,0.1212355404866374,arz,1.0,0.4446
dhao1237,egyp1253,0.2201834862385321,0.1022362385321101,arz,1.0,0.3859
kaiw1246,egyp1253,0.25,0.123678889807922,arz,1.0,0.3918
mutu1242,egyp1253,0.2522522522522522,0.1381875282638641,arz,1.0,0.4386
wipi1242,egyp1253,0.2432432432432432,0.1194617076970018,arz,1.0,0.4318
dela1251,egyp1253,0.2314814814814814,0.1387611497978072,arz,1.0,0.3865
sout2973,egyp1253,0.2612612612612612,0.169974962961322,arz,1.0,0.4228
pint1250,egyp1253,0.2450980392156862,0.1004500160720025,arz,1.0,0.4219
kama1367,egyp1253,0.2162162162162162,0.1007127127127127,arz,1.0,0.427
gand1255,egyp1253,0.2522522522522522,0.1685598642120381,arz,1.0,0.1364
moli1248,egyp1253,0.2432432432432432,0.1072256958450988,arz,1.0,0.4485
wikm1247,egyp1253,0.2293577981651376,0.1045601726929303,arz,1.0,0.4354
awiy1238,egyp1253,0.2972972972972973,0.201151674322406,arz,1.0,0.4348
hote1245,egyp1253,0.2293577981651376,0.1140355981405693,arz,1.0,0.4378
cams1241,egyp1253,0.2792792792792792,0.1752414435341264,arz,0.9705,0.4085
tena1241,egyp1253,0.2432432432432432,0.1619606534639214,arz,1.0,0.421
kain1272,egyp1253,0.2454545454545454,0.1209067418369743,arz,1.0,0.3916
tsik1238,egyp1253,0.2636363636363636,0.1823062099532687,arz,1.0,0.145
coyu1235,egyp1253,0.2612612612612612,0.1774879530693484,arz,1.0,0.4199
kora1294,egyp1253,0.2342342342342342,0.1042563989121524,arz,1.0,0.4452
ngul1246,egyp1253,0.2342342342342342,0.1581251581251581,arz,1.0,0.1663
idun1242,egyp1253,0.2272727272727272,0.1214683836248318,arz,1.0,0.4475
sioo1240,egyp1253,0.2432432432432432,0.1081081081081081,arz,1.0,0.4374
brib1243,egyp1253,0.2818181818181818,0.1602530898600137,arz,1.0,0.4098
nucl1417,egyp1253,0.2252252252252252,0.1133838157093971,arz,1.0,0.1545
chuj1250,egyp1253,0.2522522522522522,0.1248683190477083,arz,1.0,0.4173
seco1241,egyp1253,0.2702702702702703,0.1762400698570911,arz,1.0,0.4077
yane1238,egyp1253,0.2342342342342342,0.088906424672848,arz,1.0,0.4212
baat1238,egyp1253,0.2432432432432432,0.1203931203931203,arz,1.0,0.1506
high1278,egyp1253,0.2522522522522522,0.1246163007357037,arz,1.0,0.4204
mada1285,egyp1253,0.2342342342342342,0.1184839419572243,arz,1.0,0.4434
huli1244,egyp1253,0.2252252252252252,0.1000966790440474,arz,1.0,0.4279
achu1248,egyp1253,0.2181818181818181,0.0893342877594846,arz,1.0,0.4152
yaou1238,egyp1253,0.2432432432432432,0.1070791221328855,arz,1.0,0.185
wari1266,egyp1253,0.2162162162162162,0.0878378378378378,arz,1.0,0.4194
muss1246,egyp1253,0.2252252252252252,0.1294840294840294,arz,1.0,0.4361
ikwe1242,egyp1253,0.2432432432432432,0.1221834942765175,arz,1.0,0.154
krio1252,egyp1253,0.2252252252252252,0.1146544108543423,arz,1.0,0.4313
mian1256,egyp1253,0.2454545454545454,0.1130315249266862,arz,1.0,0.4229
zapo1437,egyp1253,0.2252252252252252,0.0880579827948249,arz,1.0,0.4237
diux1235,egyp1253,0.2342342342342342,0.1047706889646719,arz,1.0,0.4252
urar1246,egyp1253,0.2612612612612612,0.1324580394347836,arz,0.9705,0.4132
para1306,egyp1253,0.2612612612612612,0.1541458341458341,arz,1.0,0.3397
chac1251,egyp1253,0.2072072072072072,0.1062038880986249,arz,1.0,0.403
nucl1630,egyp1253,0.2358490566037736,0.1063182720953326,arz,1.0,0.4429
pira1254,egyp1253,0.205607476635514,0.1211685510750931,arz,1.0,0.3913
coat1238,egyp1253,0.2342342342342342,0.118605004431776,arz,1.0,0.4224
popt1235,egyp1253,0.2522522522522522,0.1341900242663601,arz,1.0,0.4175
limb1266,egyp1253,0.2612612612612612,0.1082368082368082,arz,1.0,0.216
laca1243,egyp1253,0.2342342342342342,0.0902235568902235,arz,1.0,0.4145
cala1258,egyp1253,0.2477064220183486,0.166014279947123,arz,1.0,0.3416
east2555,egyp1253,0.2432432432432432,0.1091296575167542,arz,1.0,0.4034
hary1238,egyp1253,0.2792792792792792,0.1927886431442619,arz,1.0,0.1726
akoo1248,egyp1253,0.2432432432432432,0.1352265308787048,arz,1.0,0.1473
yaoo1241,egyp1253,0.2252252252252252,0.1157221737866899,arz,1.0,0.1976
texm1235,egyp1253,0.2252252252252252,0.1014157014157014,arz,1.0,0.4262
lala1270,egyp1253,0.2522522522522522,0.1208026208026207,arz,1.0,0.4223
ticu1245,egyp1253,0.2522522522522522,0.1428565533008959,arz,1.0,0.3985
tifa1245,egyp1253,0.2272727272727272,0.0902151283830673,arz,1.0,0.4229
nort2795,egyp1253,0.1981981981981982,0.091787323037323,arz,1.0,0.2242
yagu1244,egyp1253,0.2358490566037736,0.163936858616231,arz,1.0,0.404
buki1249,egyp1253,0.2432432432432432,0.1072427389221282,arz,1.0,0.4248
quio1240,egyp1253,0.2432432432432432,0.1167897668661027,arz,1.0,0.4234
iatm1242,egyp1253,0.2429906542056074,0.1079289910091639,arz,1.0,0.4264
mere1246,egyp1253,0.2882882882882883,0.1834210394911271,arz,0.9146999716758728,0.1157
sulk1246,egyp1253,0.2432432432432432,0.1074143179406337,arz,0.9705,0.4455
wapi1253,egyp1253,0.1891891891891892,0.1074030552291421,arz,1.0,0.3623
mand1415,egyp1253,0.2972972972972973,0.2580089373192821,arz,1.0,0.286
high1243,egyp1253,0.2252252252252252,0.1534073756295978,arz,1.0,0.4201
sude1239,egyp1253,0.2342342342342342,0.1079055799986032,arz,1.0,0.4564
siri1274,egyp1253,0.2072072072072072,0.1280662603694955,arz,1.0,0.3931
sanj1286,egyp1253,0.2072072072072072,0.1280662603694955,arz,1.0,0.4228
swed1254,egyp1253,0.2522522522522522,0.17896862379621,arz,1.0,0.1359
west2721,egyp1253,0.2612612612612612,0.1685106765751927,arz,0.920199990272522,0.1034
nort2847,egyp1253,0.2432432432432432,0.1070791221328855,arz,1.0,0.4895
wayu1243,egyp1253,0.2522522522522522,0.1248048048048048,arz,1.0,0.3817
wask1241,egyp1253,0.2522522522522522,0.1535937097478747,arz,1.0,0.4327
sunw1242,egyp1253,0.2432432432432432,0.1601340397698316,arz,1.0,0.2101
ziaa1250,egyp1253,0.2342342342342342,0.1038705372038705,arz,1.0,0.4404
juqu1238,egyp1253,0.2612612612612612,0.1505735811541798,arz,1.0,0.4232
gull1241,egyp1253,0.2522522522522522,0.1484252847889211,arz,1.0,0.3583
cent2144,egyp1253,0.2252252252252252,0.1010219174398279,arz,1.0,0.4255
sanj1281,egyp1253,0.2612612612612612,0.1397761397761397,arz,1.0,0.4279
bora1263,egyp1253,0.2429906542056074,0.1176263332419046,arz,1.0,0.395
nucl1379,egyp1253,0.209090909090909,0.0849431818181818,arz,1.0,0.1795
maga1263,egyp1253,0.2432432432432432,0.1597480597480597,arz,1.0,0.3374
chol1282,egyp1253,0.2252252252252252,0.1146681584181584,arz,1.0,0.4157
onoo1246,egyp1253,0.2522522522522522,0.123408115948522,arz,1.0,0.4382
taki1248,egyp1253,0.2432432432432432,0.1213827463827463,arz,1.0,0.4329
yele1255,egyp1253,0.287037037037037,0.1902777777777777,arz,0.9705,0.4575
nyin1250,egyp1253,0.2072072072072072,0.0816270816270816,arz,1.0,0.4307
neha1247,egyp1253,0.2432432432432432,0.1066772655007949,arz,1.0,0.4494
chay1248,egyp1253,0.2072072072072072,0.0933785303864044,arz,1.0,0.4181
buam1238,egyp1253,0.2702702702702703,0.1501600284495021,arz,1.0,0.1673
boko1266,egyp1253,0.3153153153153153,0.2001638001638001,arz,1.0,0.1458
thai1262,egyp1253,0.2342342342342342,0.1170153542246565,arz,0.9705,0.243
caqu1242,egyp1253,0.2072072072072072,0.1269647267336655,arz,1.0,0.4181
keya1238,egyp1253,0.2432432432432432,0.1071585419411506,arz,1.0,0.434
ngan1299,egyp1253,0.2522522522522522,0.1336336336336336,arz,1.0,0.156
noma1263,egyp1253,0.2252252252252252,0.114859220122378,arz,1.0,0.4204
cube1242,egyp1253,0.2522522522522522,0.1698721977791745,arz,1.0,0.3918
isth1244,egyp1253,0.2612612612612612,0.1579449014231622,arz,1.0,0.4221
kouy1238,egyp1253,0.3243243243243243,0.2228625021417814,arz,1.0,0.1873
tepe1280,egyp1253,0.2432432432432432,0.1066772655007949,arz,1.0,0.4234
apin1244,egyp1253,0.238095238095238,0.0915750915750915,arz,1.0,0.343
kala1397,egyp1253,0.2181818181818181,0.0987012987012986,arz,1.0,0.4305
mezq1235,egyp1253,0.2972972972972973,0.194024354024354,arz,1.0,0.4238
sout2991,egyp1253,0.2162162162162162,0.1287277449439611,arz,1.0,0.4137
basq1248,egyp1253,0.2612612612612612,0.1456181456181456,arz,0.9705,0.1276
thad1238,egyp1253,0.2252252252252252,0.1142438513520414,arz,1.0,0.24
aros1241,egyp1253,0.2522522522522522,0.1436458457200129,arz,1.0,0.4692
norw1262,egyp1253,0.2432432432432432,0.2060955786445982,arz,0.9705,0.1538
guja1252,egyp1253,0.2342342342342342,0.1614531197864531,arz,1.0,0.163
sele1250,egyp1253,0.233009708737864,0.0894757281553398,arz,1.0,0.4373
chic1274,egyp1253,0.2522522522522522,0.1681681681681681,arz,1.0,0.4246
umbu1258,egyp1253,0.2342342342342342,0.0902235568902235,arz,1.0,0.4301
yape1248,egyp1253,0.2882882882882883,0.1836604503795691,arz,1.0,0.3934
capa1241,egyp1253,0.2432432432432432,0.1311386538053204,arz,1.0,0.4138
mwan1247,egyp1253,0.2702702702702703,0.1862943455863809,arz,1.0,0.1963
uduk1239,egyp1253,0.2342342342342342,0.0902235568902235,arz,1.0,0.0999
naas1242,egyp1253,0.2522522522522522,0.1530898487420226,arz,1.0,0.4545
ambu1247,egyp1253,0.2363636363636363,0.102379014020805,arz,1.0,0.4251
bine1240,egyp1253,0.2432432432432432,0.1446656740774387,arz,1.0,0.4318
arif1239,egyp1253,0.2252252252252252,0.1505365659777424,arz,1.0,0.4453
wiru1244,egyp1253,0.2454545454545454,0.1234658170883014,arz,0.9705,0.4312
east2556,egyp1253,0.2162162162162162,0.1289841565703634,arz,1.0,0.4205
sara1326,egyp1253,0.2522522522522522,0.1452149824242847,arz,1.0,0.3664
poqo1254,egyp1253,0.2612612612612612,0.1637116656298242,arz,1.0,0.4158
kaya1329,egyp1253,0.2407407407407407,0.0948372615039281,arz,1.0,0.3734
peno1244,egyp1253,0.2162162162162162,0.0973973973973974,arz,1.0,0.4251
guaj1255,egyp1253,0.2363636363636363,0.1059818968909878,arz,0.9705,0.3364
cent1972,egyp1253,0.2162162162162162,0.1433300312610657,arz,1.0,0.0603
gorr1238,egyp1253,0.2702702702702703,0.1574159525379037,arz,1.0,0.1189
west2441,egyp1253,0.2162162162162162,0.0878378378378378,arz,1.0,0.4283
ocot1244,egyp1253,0.2522522522522522,0.1436458457200129,arz,1.0,0.425
meny1245,egyp1253,0.2792792792792792,0.1609166770457093,arz,1.0,0.4362
panj1256,egyp1253,0.3423423423423423,0.2538164712036355,arz,1.0,0.1702
sier1250,egyp1253,0.2342342342342342,0.0895601483836778,arz,1.0,0.4237
bugu1246,egyp1253,0.2252252252252252,0.0887250887250887,arz,1.0,0.2311
pali1279,egyp1253,0.2432432432432432,0.1076409743076409,arz,1.0,0.3375
baeg1237,egyp1253,0.2342342342342342,0.1043315944079302,arz,1.0,0.4662
mani1292,egyp1253,0.2432432432432432,0.1253606710158434,arz,1.0,0.2383
ngaa1240,egyp1253,0.2272727272727272,0.1283327408460718,arz,1.0,0.4181
rawa1267,egyp1253,0.2477064220183486,0.1201989650137844,arz,1.0,0.4342
huau1238,egyp1253,0.1981981981981982,0.1077054339556629,arz,1.0,0.4224
yong1280,egyp1253,0.2522522522522522,0.1533126188945963,arz,1.0,0.4246
vwan1235,egyp1253,0.2072072072072072,0.0841779279279279,arz,1.0,0.178
roto1249,egyp1253,0.2342342342342342,0.09089686701627,arz,1.0,0.453
guay1257,egyp1253,0.2545454545454545,0.1488051244148805,arz,1.0,0.3935
gamo1243,egyp1253,0.2162162162162162,0.1098378378378378,arz,1.0,0.1134
isth1238,egyp1253,0.2293577981651376,0.1552605086709594,arz,1.0,0.4217
tatu1247,egyp1253,0.1891891891891892,0.0894372633503068,arz,1.0,0.3938
ngal1291,egyp1253,0.2252252252252252,0.1213460583539323,arz,1.0,0.2383
alam1246,egyp1253,0.2454545454545454,0.1092989597467209,arz,1.0,0.4269
stan1306,egyp1253,0.3243243243243243,0.2307546990732831,arz,1.0,0.3027
ramo1244,egyp1253,0.2162162162162162,0.1099114002339808,arz,1.0,0.4455
guah1255,egyp1253,0.2545454545454545,0.1442486085343228,arz,1.0,0.3816
meke1243,egyp1253,0.2162162162162162,0.1164374811567097,arz,1.0,0.4386
pula1262,egyp1253,0.2972972972972973,0.2181679498978296,arz,1.0,0.196
apur1254,egyp1253,0.2522522522522522,0.1208026208026207,arz,1.0,0.3975
nucl1305,egyp1253,0.3063063063063063,0.2151149376740644,arz,1.0,0.1978
sout2869,egyp1253,0.2342342342342342,0.09089686701627,arz,1.0,0.4897
isan1243,egyp1253,0.2162162162162162,0.1109789789789789,arz,1.0,0.1571
janj1240,egyp1253,0.2342342342342342,0.1319799680455418,arz,1.0,0.1324
calu1238,egyp1253,0.2792792792792792,0.1669060453896519,arz,1.0,0.3453
gizr1240,egyp1253,0.2783505154639175,0.1609576296822706,arz,1.0,0.4317
urdu1245,egyp1253,0.2882882882882883,0.193001662732109,arz,1.0,0.1444
teut1235,egyp1253,0.2162162162162162,0.1229449788771822,arz,1.0,0.4229
kara1486,egyp1253,0.2432432432432432,0.1333173705266728,arz,1.0,0.441
apal1257,egyp1253,0.2432432432432432,0.1081081081081081,arz,1.0,0.3501
baki1244,egyp1253,0.2342342342342342,0.1042563989121524,arz,1.0,0.4859
nort2980,egyp1253,0.2432432432432432,0.1273476866697205,arz,1.0,0.4232
boko1267,egyp1253,0.2612612612612612,0.1736765233918365,arz,1.0,0.1485
tlah1239,egyp1253,0.2792792792792792,0.1872454272454272,arz,1.0,0.4236
uigh1240,egyp1253,0.3,0.1998191751527173,arz,1.0,0.1782
sout2958,egyp1253,0.2342342342342342,0.1179623164355988,arz,1.0,0.3748
amar1273,egyp1253,0.2407407407407407,0.1193899782135076,arz,1.0,0.3883
alun1238,egyp1253,0.2342342342342342,0.1334282575258185,arz,1.0,0.389
sian1257,egyp1253,0.2432432432432432,0.1183087849754516,arz,1.0,0.4331
nung1290,egyp1253,0.2342342342342342,0.1436203390662593,arz,1.0,0.4223
muin1242,egyp1253,0.2252252252252252,0.1003239375332398,arz,1.0,0.4007
male1284,egyp1253,0.2612612612612612,0.1106069573222857,arz,1.0,0.1161
gofa1235,egyp1253,0.2522522522522522,0.1249692603331012,arz,1.0,0.1134
amap1240,egyp1253,0.2612612612612612,0.1495558058058058,arz,1.0,0.4226
atam1240,egyp1253,0.2522522522522522,0.138738235512429,arz,1.0,0.3639
sara1340,egyp1253,0.2363636363636363,0.0903743315508021,arz,1.0,0.3428
bola1250,egyp1253,0.2612612612612612,0.1502359502359502,arz,1.0,0.4425
tuts1235,egyp1253,0.2612612612612612,0.1366306306306306,arz,1.0,0.2425
kupa1239,egyp1253,0.25,0.1475973631711336,arz,1.0,0.3876
