task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic,syntactic,phonological,inventory,featural,hyper_genetic,scriptural,islands
west2635,russ1263,0.1981981981981982,0.140113889519662,rus,1.0,0.6,0.86,0.6162,0.688,0.9,3.2522206,0.3498,0.10975996578475422
nort2945,russ1263,0.1636363636363636,0.1240947559976773,rus,1.0,0.3,0.57,0.6162,0.688,0.6,3.1849499,,0.10695741686956883
tabo1241,russ1263,0.1181818181818181,0.0427705627705627,rus,0.9791,0.5,0.57,0.6162,0.688,0.6,3.1535776,0.3498,0.11425491709788793
muru1274,russ1263,0.1636363636363636,0.1111510978980858,rus,1.0,0.7,0.75,0.4544,0.6251,0.7,3.1438591,0.3498,0.13634245858519634
dani1285,russ1263,0.2882882882882883,0.2430427494245474,rus,0.8690999746322632,0.2,0.58,0.6162,0.688,0.7,3.051705,0.3918,0.08006201117433887
suen1241,russ1263,0.1981981981981982,0.1542429680567818,rus,1.0,0.5,0.72,0.5236,0.4329,0.6,3.2597063,0.3498,0.10988220797538972
naha1261,russ1263,0.2432432432432432,0.1921996009938297,rus,0.8690999746322632,0.2,0.57,0.6162,0.688,0.6,3.1991084,0.7323,0.15505388656141206
mama1271,russ1263,0.1891891891891892,0.1116510449843783,rus,1.0,0.4,0.57,0.6162,0.4942,0.7,3.079458,0.3498,0.10089760488031152
umbu1258,russ1263,0.1441441441441441,0.0859260859260859,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.166787,0.3498,0.12314911147335206
oloo1241,russ1263,0.2,0.089691027926322,rus,1.0,0.4,0.7,1.0,0.688,0.8,3.2118187,0.3498,0.10976356092820583
buna1276,russ1263,0.1636363636363636,0.1187828565304513,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.1367393,0.3498,0.11873561786373299
mbya1239,russ1263,0.2702702702702703,0.2318531763036956,rus,1.0,0.7,0.79,0.6162,0.7048,0.8,3.2045014,0.3498,0.110308566377741
laca1243,russ1263,0.2162162162162162,0.1352572269238936,rus,1.0,0.6,0.64,0.6162,0.688,0.8,3.1781142,0.3498,0.10023337666254406
chac1249,russ1263,0.1891891891891892,0.1348550179916758,rus,1.0,0.7,0.73,0.3125,0.5918,0.6,3.2164385,0.3498,0.12694135932807027
arua1260,russ1263,0.1909090909090909,0.1446765699453871,rus,1.0,0.5,0.93,0.6162,0.688,1.0,3.3023996,0.3498,0.15131627301403883
gour1243,russ1263,0.1801801801801801,0.1150203897977457,rus,1.0,0.4,0.8,1.0,0.5249,0.7,3.1977696,0.3498,0.11242853262088626
tele1256,russ1263,0.1545454545454545,0.0693675889328063,rus,1.0,0.5,0.85,0.6162,0.4909,0.7,3.1869683,0.3498,0.13556232888212483
poli1260,russ1263,0.5135135135135135,0.5044491131447654,rus,0.5318999886512756,0.2,0.47,0.0,0.4949,0.5,2.9290686,0.3498,0.08196617342538481
sanm1289,russ1263,0.1351351351351351,0.0833082247987698,rus,1.0,0.7,0.85,0.6162,0.5386,0.7,3.234282,0.3498,0.08798020432894538
tsis1238,russ1263,0.1545454545454545,0.0721482851513811,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2888544,0.3498,0.12361892329657587
taii1241,russ1263,0.1351351351351351,0.0676607128220031,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.2887273,0.3498,0.15505388656141206
dita1238,russ1263,0.2072072072072072,0.1698181463196942,rus,1.0,0.4,0.57,0.6162,0.519,0.7,3.2208967,0.3498,0.12062047498603023
sgaw1245,russ1263,0.1711711711711711,0.0508164414414414,rus,1.0,0.2,0.78,0.4054,0.5874,0.7,3.179126,0.7434,0.1226132685330712
sanj1286,russ1263,0.1711711711711711,0.0817502673172776,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.14617,0.3498,0.1578028559890532
urii1240,russ1263,0.146788990825688,0.1263927410219477,rus,1.0,0.5,0.85,0.6162,0.5344,0.7,3.1602354,0.3498,0.1221806756937901
meke1243,russ1263,0.2162162162162162,0.1145386482372783,rus,1.0,0.5,0.87,0.6162,0.688,0.9,3.188536,0.3498,0.10394086895502164
lewo1242,russ1263,0.1621621621621621,0.0917519040172356,rus,1.0,0.6,0.82,0.6162,0.688,0.9,3.220174,0.3498,0.12495545730900093
waim1255,russ1263,0.1711711711711711,0.1139452016816597,rus,1.0,0.7,0.85,0.5933,0.5932,0.7,3.1905994,0.3498,0.13764568994490067
nden1248,russ1263,0.2432432432432432,0.2027300027300027,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2979386,0.3498,0.11013370063892769
timb1251,russ1263,0.1636363636363636,0.0976897943494138,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.1855369,0.3498,0.1509135843340721
ngal1291,russ1263,0.2522522522522522,0.2171285349579923,rus,1.0,0.2,0.86,0.6162,0.688,0.9,3.1458218,0.3498,0.15297877933985138
akan1250,russ1263,0.1801801801801801,0.1516021265223271,rus,1.0,0.4,0.83,0.4544,0.5637,0.7,3.1014895,0.4788,0.15323777384561077
sout2991,russ1263,0.1891891891891892,0.1423299133946308,rus,1.0,0.7,0.82,0.4717,0.596,0.7,3.1148345,,0.10365233499969695
meng1267,russ1263,0.1801801801801801,0.1124522249522249,rus,1.0,0.5,0.79,0.6162,0.688,0.9,3.2037272,0.3498,0.11282439746325834
nyin1250,russ1263,0.1621621621621621,0.1065135825480653,rus,1.0,0.5,0.79,0.6162,0.688,0.9,3.1797874,0.3498,0.15147257195603026
seim1238,russ1263,0.1531531531531531,0.1171075430714479,rus,1.0,0.5,0.79,0.6162,0.5848,0.7,3.275521,0.3498,0.10300588253435683
surs1246,russ1263,0.110091743119266,0.0435407884949169,rus,1.0,0.5,0.57,0.6162,0.5833,0.7,3.282388,0.3498,0.11844550562131018
pich1237,russ1263,0.2612612612612612,0.16287449144592,rus,1.0,0.7,0.85,0.6162,0.6011,0.7,3.301407,0.3498,0.10408525177469963
asha1243,russ1263,0.1981981981981982,0.1062102260258942,rus,1.0,0.7,0.65,0.5354,0.6484,0.6,3.3013854,0.3498,0.1133686534117907
sout2697,russ1263,0.4864864864864865,0.4763501469383823,rus,1.0,0.1,0.7,0.2048,0.5722,0.6,3.0624945,0.4788,0.10507896000950645
yaoo1241,russ1263,0.2342342342342342,0.1863397867845607,rus,1.0,0.4,0.84,0.6162,0.5597,0.7,3.152583,0.4788,0.12096690133799204
kobo1249,russ1263,0.209090909090909,0.1233075435203094,rus,1.0,0.5,0.82,0.4544,0.688,0.8,3.2569935,0.3498,0.12681755404547024
mach1267,russ1263,0.1711711711711711,0.1125826817400744,rus,1.0,0.7,0.7,0.6162,0.5835,0.7,3.2918293,0.3498,0.10060407829715612
quio1240,russ1263,0.2162162162162162,0.129218220778323,rus,1.0,0.6,0.68,0.5295,0.6259,0.6,3.1858432,0.3498,0.12057595676971422
obom1235,russ1263,0.1981981981981982,0.1863214959145192,rus,1.0,0.3,0.78,1.0,0.688,0.9,3.1296911,0.3498,0.11296969167746196
pino1237,russ1263,0.2162162162162162,0.1322388457113315,rus,1.0,0.6,0.72,0.6162,0.688,0.8,3.2692735,0.3498,0.11157998510261846
tepe1280,russ1263,0.2252252252252252,0.1402831402831403,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.2230153,0.3498,0.1578028559890532
saka1283,russ1263,0.1351351351351351,0.0864169445160961,rus,1.0,0.2,0.57,0.6162,0.688,0.6,3.2042527,0.3498,0.15505388656141206
oriy1255,russ1263,0.1711711711711711,0.05003465003465,rus,0.8690999746322632,1.0,0.57,0.6162,0.688,0.6,3.037007,,0.08898489351598993
bang1348,russ1263,0.1714285714285714,0.1277803843395607,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.1852894,0.3498,0.15505388656141206
arif1239,russ1263,0.2162162162162162,0.1794041401884539,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.227138,0.3498,0.1509135843340721
bugu1246,russ1263,0.1621621621621621,0.1094970087037776,rus,1.0,0.2,0.57,0.6162,0.688,0.6,3.098519,0.3498,0.11211351121009572
toho1245,russ1263,0.1376146788990825,0.0680357994557136,rus,1.0,0.5,0.58,0.3125,0.5586,0.6,3.2052248,0.3498,0.09903377949010206
beam1240,russ1263,0.2162162162162162,0.1520919265341172,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.1682315,0.3498,0.15505388656141206
kuni1267,russ1263,0.2222222222222222,0.1845378661647946,rus,1.0,0.5,0.82,0.3333,0.5682,0.6,3.1228843,0.3498,0.13256041998223378
alun1238,russ1263,0.1891891891891892,0.143331582583919,rus,1.0,0.4,0.73,0.6162,0.688,0.8,3.141013,0.3498,0.12765394568501853
akaw1239,russ1263,0.1801801801801801,0.0891532160882006,rus,1.0,0.6,0.57,0.3125,0.5673,0.7,3.2038078,0.3498,0.11511237230048033
hary1238,russ1263,0.3153153153153153,0.2665598849663014,rus,0.8690999746322632,0.1,0.57,0.6162,0.688,0.6,3.085773,0.7323,0.15505388656141206
nucl1454,russ1263,0.1531531531531531,0.0873962883137195,rus,1.0,0.4,0.83,0.3918,0.5098,0.6,3.1171155,0.3498,0.12120348250158997
carr1249,russ1263,0.2252252252252252,0.1690428702193408,rus,1.0,0.4,1.0,0.6162,0.688,1.0,3.1482706,0.3498,0.15543302844128426
urdu1245,russ1263,0.1711711711711711,0.0956187506187506,rus,0.8790000081062317,0.2,0.62,0.6162,0.5919,0.6,3.105369,0.5505,0.1115529734087114
macu1259,russ1263,0.1891891891891892,0.1258792753045626,rus,1.0,0.6,0.72,0.6162,0.6189,0.7,3.2280006,0.3498,0.12184018046303713
ozum1235,russ1263,0.1621621621621621,0.05932762030323,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.2184274,0.3498,0.15505388656141206
usar1243,russ1263,0.1376146788990825,0.0809862919954663,rus,1.0,0.5,0.7,0.6162,0.601,0.7,3.2770393,0.3498,0.1261255324052507
inga1252,russ1263,0.1891891891891892,0.1149931894759481,rus,1.0,0.7,0.85,0.6162,0.4976,0.7,3.1264536,0.3498,0.09593953204552319
wikm1247,russ1263,0.1559633027522936,0.0822513384809922,rus,1.0,0.5,0.76,0.4646,0.5846,0.6,3.295135,0.3498,0.10647952262113192
nort2920,russ1263,0.109090909090909,0.0654518164762067,rus,1.0,0.5,0.69,0.6162,0.688,0.8,3.1284442,0.3498,0.11506413694379347
agut1237,russ1263,0.2342342342342342,0.185590744806431,rus,1.0,0.3,0.81,0.6162,0.688,0.9,3.291843,0.3498,0.1018188276331552
assy1241,russ1263,0.1711711711711711,0.0504225155387946,rus,1.0,0.1,0.57,0.6162,0.688,0.6,3.0837185,0.4544,0.15505388656141206
dawr1236,russ1263,0.1711711711711711,0.05003465003465,rus,1.0,0.3,0.83,1.0,0.688,0.9,3.2588844,0.4259,0.09965018579087459
waff1241,russ1263,0.1801801801801801,0.1093093093093093,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.242027,0.3498,0.15505388656141206
gorr1238,russ1263,0.1981981981981982,0.110781369604899,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2092507,0.3498,0.15505388656141206
coyu1235,russ1263,0.2162162162162162,0.1384720984720984,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.1221728,0.3498,0.15505388656141206
hait1244,russ1263,0.2972972972972973,0.2377062720033807,rus,0.907800018787384,0.6,0.68,0.6162,0.688,0.8,3.1659515,0.3498,0.20748526525949818
ngin1244,russ1263,0.1801801801801801,0.1586663586663586,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2977567,0.3498,0.15505388656141206
buga1250,russ1263,0.1743119266055046,0.0825033966197329,rus,1.0,0.5,0.57,1.0,0.688,1.0,3.297899,0.3498,0.14634484266889725
kama1370,russ1263,0.2522522522522522,0.2092669592669593,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.2474298,0.3498,0.12661486182854842
hawa1245,russ1263,0.1891891891891892,0.1310368794239762,rus,1.0,0.5,0.65,0.5354,0.6102,0.6,3.2977147,0.3498,0.1059615570890684
kekc1242,russ1263,0.1981981981981982,0.1058258258258258,rus,1.0,0.6,0.8,0.5988,0.5344,0.7,3.2041035,0.3498,0.104713700272699
anga1290,russ1263,0.1441441441441441,0.0638049814520402,rus,1.0,0.5,0.85,0.5933,0.6585,0.7,3.1627173,0.3498,0.11417595658354307
taga1272,russ1263,0.2162162162162162,0.1569541419003784,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2761316,0.3498,0.11286431227758742
baro1253,russ1263,0.1981981981981982,0.1048426538100089,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.1756763,0.3498,0.12370222340676262
sioo1240,russ1263,0.1711711711711711,0.1023335708934086,rus,1.0,0.5,0.74,0.6162,0.688,0.8,3.2755904,0.3498,0.10911017570265114
quer1236,russ1263,0.2162162162162162,0.1222780167612127,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.2780836,0.3498,0.10667834781154861
yape1248,russ1263,0.1531531531531531,0.0711203006284973,rus,1.0,0.4,0.71,0.4054,0.5969,0.6,3.274413,0.3498,0.14456455039220217
nepa1254,russ1263,0.4504504504504504,0.4359051359051359,rus,0.8564000129699707,1.0,0.8,0.6162,0.688,0.9,3.0184808,,0.11576354016103307
luok1236,russ1263,0.2252252252252252,0.1913613887298097,rus,1.0,0.4,0.69,0.303,0.5586,0.6,3.2735453,0.3498,0.12038840694596831
taku1257,russ1263,0.2342342342342342,0.1662746124463963,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.297637,0.3498,0.12359711932224837
soli1239,russ1263,0.2972972972972973,0.2417747810254501,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.287558,0.3498,0.11761565472044844
helo1243,russ1263,0.2037037037037037,0.1223655828304453,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.1483727,0.3498,0.15505388656141206
coat1244,russ1263,0.1621621621621621,0.0889956623289956,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.250228,0.3498,0.15505388656141206
binu1244,russ1263,0.1818181818181818,0.1466190227397124,rus,1.0,0.3,0.76,1.0,0.688,0.8,3.293017,0.3498,0.11017338975643587
siyi1240,russ1263,0.1801801801801801,0.1339769839769839,rus,1.0,0.2,0.77,0.6162,0.688,0.8,3.2764382,0.3498,0.11748896110558993
iama1237,russ1263,0.1401869158878504,0.0830268624426097,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.1815841,0.3498,0.13298490902783244
nort2877,russ1263,0.2363636363636363,0.2041201403960024,rus,1.0,0.3,0.57,0.6162,0.688,0.6,3.2948134,0.3498,0.09701808548818425
chua1250,russ1263,0.1621621621621621,0.1036673036673036,rus,1.0,0.5,0.85,0.4646,0.5098,0.6,3.1439383,0.3498,0.11823733578816775
mini1256,russ1263,0.2072072072072072,0.1040477096815125,rus,1.0,0.7,0.72,0.6162,0.6086,0.7,3.2261517,0.3498,0.12486384150272811
ivbi1241,russ1263,0.1711711711711711,0.1128320628320628,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.1682978,0.3498,0.15505388656141206
keng1240,russ1263,0.1891891891891892,0.0915915915915915,rus,1.0,0.3,0.72,0.6162,0.688,0.8,3.1374047,0.3498,0.12514884212212363
miah1235,russ1263,0.1891891891891892,0.1067690358938565,rus,1.0,0.6,0.79,1.0,0.688,0.9,3.2834651,0.3498,0.15319846887920174
midd1317,russ1263,0.4054054054054054,0.4024356521815687,rus,0.886900007724762,0.2,0.57,0.6162,0.688,0.6,3.25088,0.3918,0.1594855967379344
kara1486,russ1263,0.2342342342342342,0.1480604636882073,rus,1.0,0.5,0.79,0.6162,0.688,0.9,3.1508129,0.3498,0.11998760030825983
sout2869,russ1263,0.1531531531531531,0.1010072135072135,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.204785,0.3498,0.1249772141986577
achi1256,russ1263,0.2162162162162162,0.0982678718527775,rus,1.0,0.6,0.79,0.6162,0.688,0.9,3.2750678,0.3498,0.10145194706471528
nucl1305,russ1263,0.3873873873873873,0.3344249714195069,rus,1.0,0.2,0.59,0.2163,0.5918,0.6,3.093874,0.6591,0.12243058797086415
hote1245,russ1263,0.2018348623853211,0.0995665401919439,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.2264178,0.3498,0.1278950111588676
sepi1255,russ1263,0.1711711711711711,0.0918762379630692,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.231511,0.3498,0.15505388656141206
mato1252,russ1263,0.1891891891891892,0.0912023134245356,rus,1.0,0.5,0.79,0.6162,0.688,0.9,3.2095335,0.3498,0.12158024925760624
chac1251,russ1263,0.1621621621621621,0.1060527478437926,rus,1.0,0.7,0.79,0.6162,0.6447,0.7,3.2331722,0.3498,0.1290802337611765
limo1248,russ1263,0.1711711711711711,0.0991614691614691,rus,1.0,0.3,0.77,1.0,0.688,0.9,3.282578,0.3498,0.10393289406399764
epen1239,russ1263,0.2072072072072072,0.1415364604726307,rus,1.0,0.6,0.8,0.5236,0.6223,0.7,3.2345278,0.3498,0.13364191626694044
patp1243,russ1263,0.1801801801801801,0.1450410815378249,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.1781726,0.3498,0.12295890274090227
mufi1238,russ1263,0.1944444444444444,0.1207205582205582,rus,1.0,0.5,0.8,0.6162,0.5588,0.7,3.1402564,0.3498,0.11700947311724885
mapu1245,russ1263,0.2162162162162162,0.1682747803678036,rus,1.0,0.8,0.66,0.5354,0.596,0.6,3.1138487,0.3498,0.1262587429601293
bore1247,russ1263,0.2162162162162162,0.1370878857580985,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.174608,0.3498,0.15505388656141206
buru1306,russ1263,0.1801801801801801,0.0666544510612307,rus,1.0,0.5,0.8,0.6162,0.688,0.9,3.204242,0.3498,0.12448460990192756
sila1250,russ1263,0.1441441441441441,0.0743749057346444,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.2389274,0.3498,0.1578028559890532
tojo1241,russ1263,0.1891891891891892,0.1304659767470094,rus,1.0,0.6,0.93,0.6162,0.688,1.0,3.2300987,0.3498,0.09002904103092713
iatm1242,russ1263,0.1775700934579439,0.1304062997435126,rus,1.0,0.5,0.86,0.6162,0.688,0.9,3.1901653,0.3498,0.09989381597826352
bena1264,russ1263,0.1727272727272727,0.110192898819919,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.2389092,0.3498,0.15505388656141206
sanp1260,russ1263,0.1891891891891892,0.0876512876512876,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.2364962,0.3498,0.1578028559890532
hawa1247,russ1263,0.4563106796116505,0.3829156858101991,rus,0.8988999724388123,0.5,0.85,0.6162,0.688,0.9,3.2542396,0.3498,0.34219804249333363
usan1239,russ1263,0.1559633027522936,0.1238339642009366,rus,1.0,0.5,0.8,0.3918,0.5319,0.6,3.2881742,0.3498,0.11785388266875596
tibe1272,russ1263,0.1261261261261261,0.0712712712712712,rus,1.0,0.2,0.8,0.3613,0.6161,0.7,3.07784,0.5505,0.14076880778735346
cara1272,russ1263,0.2072072072072072,0.1088309152825281,rus,1.0,0.7,0.82,0.6162,0.61,0.7,3.28564,0.3498,0.13548877986072116
mina1269,russ1263,0.1351351351351351,0.0467462536428053,rus,1.0,0.5,0.87,0.6162,0.688,0.9,3.297589,0.3498,0.14289524077229498
hixk1239,russ1263,0.1272727272727272,0.0997278999792615,rus,1.0,0.6,0.8,0.3125,0.5673,0.7,3.1675754,0.3498,0.12519398819027716
lamb1276,russ1263,0.1727272727272727,0.089071003829873,rus,1.0,0.7,0.85,0.6162,0.5511,0.7,3.1653924,0.3498,0.10663171992028331
ziaa1250,russ1263,0.2072072072072072,0.1492650035022916,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.164222,0.3498,0.15505388656141206
fata1245,russ1263,0.1981981981981982,0.1480723147389814,rus,1.0,0.5,0.79,0.6162,0.688,0.9,3.2969487,0.3498,0.15147257195603026
sapo1253,russ1263,0.1621621621621621,0.081305420754962,rus,1.0,0.5,0.65,0.6162,0.688,0.8,3.2158878,0.3498,0.10734874662807281
make1251,russ1263,0.1891891891891892,0.1100541182894124,rus,0.9791,1.0,0.57,0.6162,0.688,0.6,3.296925,0.3498,0.11171981814588328
apal1256,russ1263,0.1727272727272727,0.074025974025974,rus,1.0,0.5,0.57,0.6162,0.688,0.6,3.183717,0.3498,0.15505388656141206
maxa1247,russ1263,0.1727272727272727,0.0882854519218155,rus,1.0,0.7,0.85,0.6875,0.7164,0.8,3.2473066,0.3498,0.12887189203636062
bine1240,russ1263,0.2342342342342342,0.2027862192335876,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.0892015,0.3498,0.10949845755799481
kutu1263,russ1263,0.1981981981981982,0.1439251891598975,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.297603,0.3498,0.15505388656141206
tete1251,russ1263,0.2072072072072072,0.1705867937070944,rus,1.0,0.6,0.66,0.5354,0.688,0.7,3.2462976,0.3498,0.10727638936946926
inab1237,russ1263,0.2972972972972973,0.2620187187299697,rus,1.0,0.3,0.57,0.6162,0.688,0.6,3.2231019,0.3498,0.15505388656141206
whit1269,russ1263,0.1801801801801801,0.1496367561941332,rus,1.0,0.6,0.79,0.6162,0.688,0.9,3.183106,0.3498,0.13909987582417738
maha1287,russ1263,0.3333333333333333,0.272283186281697,rus,0.8690999746322632,0.1,0.83,0.6162,0.688,0.9,3.0190697,0.7323,0.15053096175357317
magd1235,russ1263,0.1801801801801801,0.1037942331045779,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.1351185,0.3498,0.10514729741569795
marg1254,russ1263,0.1588785046728972,0.087039595467064,rus,1.0,0.7,0.85,0.6162,0.688,0.9,3.2827187,0.3498,0.1509135843340721
macu1260,russ1263,0.1891891891891892,0.1070621182980733,rus,1.0,0.7,0.9,0.6162,0.627,0.8,3.2524617,0.3498,0.14435921750155334
kaga1256,russ1263,0.2612612612612612,0.2181415286253996,rus,1.0,0.3,0.73,0.8485,0.688,0.8,3.290453,0.3498,0.10272224333182234
ikaa1238,russ1263,0.1711711711711711,0.0941325941325941,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2554495,0.3498,0.15505388656141206
chic1274,russ1263,0.1981981981981982,0.1027746200159993,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.279605,0.3498,0.1578028559890532
thai1262,russ1263,0.1711711711711711,0.1355882708040836,rus,0.9791,1.0,0.86,0.6162,0.688,0.9,,0.3498,0.15297877933985138
yine1238,russ1263,0.1801801801801801,0.1651273651273651,rus,1.0,0.7,0.73,0.6162,0.6018,0.7,3.2286649,0.3498,0.11544635946685067
lowl1265,russ1263,0.1711711711711711,0.1213155343590126,rus,1.0,0.5,0.67,0.6162,0.688,0.8,3.165311,0.3498,0.07595737999721275
naka1262,russ1263,0.2272727272727272,0.1377413308341143,rus,1.0,0.5,0.66,0.6162,0.688,0.8,3.163739,0.3498,0.10299262684810617
miyo1238,russ1263,0.1621621621621621,0.0989792175492274,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2978675,0.3498,0.15505388656141206
ucay1237,russ1263,0.2072072072072072,0.12867281224149,rus,1.0,0.7,0.85,0.6162,0.5932,0.7,3.3013937,0.3498,0.11292504592159647
east2516,russ1263,0.1621621621621621,0.1306866675287727,rus,1.0,0.5,0.72,0.5933,0.6189,0.7,3.2859247,0.3498,0.14766599928917035
deny1238,russ1263,0.1801801801801801,0.1769203689847738,rus,1.0,0.4,0.57,0.6162,0.5427,0.7,3.1500063,0.3498,0.11242955294820955
mutu1242,russ1263,0.2162162162162162,0.1785354888803164,rus,1.0,0.5,0.77,0.6162,0.688,0.8,3.2469785,0.3498,0.15138210169435629
swah1253,russ1263,0.3513513513513513,0.2948998703580871,rus,1.0,0.4,0.67,0.4054,0.4687,0.6,3.1401742,0.6591,0.11937726349923405
bala1310,russ1263,0.2162162162162162,0.1739329291608889,rus,1.0,0.3,0.9,0.6162,0.688,0.9,3.2493176,0.3498,0.15021347918252537
boko1266,russ1263,0.1351351351351351,0.0737298384357207,rus,1.0,0.4,0.83,0.8767,0.4767,0.7,3.2719572,0.3498,0.1096413323377824
guma1254,russ1263,0.2,0.1563016528925619,rus,1.0,0.5,0.75,0.6162,0.688,0.8,3.2759013,0.3498,0.11952517153772535
baki1244,russ1263,0.1441441441441441,0.0942792792792792,rus,1.0,0.6,0.57,0.6162,0.688,0.6,3.2971845,0.3498,0.11098420535086506
indo1316,russ1263,0.5135135135135135,0.5206033261865247,rus,1.0,0.4,0.61,0.2804,0.503,0.5,3.1937044,0.4788,0.10263611586180099
tena1240,russ1263,0.2342342342342342,0.1557521774040021,rus,1.0,0.7,0.85,0.6162,0.5268,0.7,3.2478917,0.3498,0.10275409239666033
sanj1284,russ1263,0.2432432432432432,0.2091972198679515,rus,1.0,0.6,0.85,1.0,0.5184,0.7,3.151194,0.3498,0.10343933483135748
kire1240,russ1263,0.0818181818181818,0.0555635405437777,rus,1.0,0.5,0.86,0.6162,0.688,0.9,3.2393491,0.3498,0.13994127088975117
atat1238,russ1263,0.1981981981981982,0.1404337800646688,rus,1.0,0.6,0.8,1.0,0.688,0.9,3.2822194,0.3498,0.15449211089262072
yomb1244,russ1263,0.1801801801801801,0.1584516015289499,rus,1.0,0.4,0.57,0.6162,0.688,0.6,3.2021463,0.3498,0.15505388656141206
kich1262,russ1263,0.1891891891891892,0.1152508006727955,rus,1.0,0.6,0.64,0.6162,0.5599,0.6,3.2436457,0.3498,0.10729809226852072
ndam1239,russ1263,0.1891891891891892,0.1425795364548003,rus,1.0,0.4,0.57,0.6162,0.5008,0.7,3.295125,0.3498,0.12183552667052278
gull1241,russ1263,0.3873873873873873,0.3522032152092122,rus,0.9036999940872192,0.5,0.57,0.6162,0.688,0.6,3.2546089,0.3498,0.4134631156621962
auuu1241,russ1263,0.1981981981981982,0.1187551187551187,rus,1.0,0.5,0.75,0.6162,0.6515,0.7,3.2801008,0.3498,0.13122753330810044
kark1258,russ1263,0.1711711711711711,0.1088059398404226,rus,1.0,0.4,0.79,0.6162,0.688,0.9,3.14927,0.3498,0.11162517386582549
kaya1329,russ1263,0.2685185185185185,0.2126965562053281,rus,1.0,0.7,0.82,0.6162,0.6156,0.7,3.2547514,0.3498,0.1290418575923722
mand1415,russ1263,0.6126126126126126,0.5966937060287443,rus,1.0,0.2,0.51,0.4054,0.6065,0.5,3.0411794,0.5641,0.13363989309876145
sant1450,russ1263,0.2072072072072072,0.1351888605565076,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.2858772,0.3498,0.1578028559890532
kuni1265,russ1263,0.1531531531531531,0.0982190301075749,rus,1.0,0.5,0.9,1.0,0.688,0.9,3.1156254,0.3498,0.1325259479057327
bian1252,russ1263,0.2072072072072072,0.1578536538364372,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.1238003,0.3498,0.12897462892962386
safw1238,russ1263,0.1711711711711711,0.1504367373007521,rus,1.0,0.4,0.74,1.0,0.688,0.8,3.1568034,0.3498,0.12282094320597725
stan1318,russ1263,0.3693693693693693,0.353874144414685,rus,1.0,0.2,0.67,0.6162,0.688,0.8,3.1681647,0.6591,0.0853277769267331
gizr1240,russ1263,0.1855670103092783,0.1422534818532393,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.1658888,0.3498,0.09166710919220988
baat1238,russ1263,0.1441441441441441,0.0829412746079412,rus,1.0,0.4,0.57,0.3613,0.4767,0.6,3.2505422,0.3498,0.1114642813227783
yala1267,russ1263,0.1981981981981982,0.106750798417465,rus,1.0,0.6,0.85,1.0,0.688,0.9,3.2709436,0.3498,0.1578028559890532
sout2943,russ1263,0.1636363636363636,0.0890486257928118,rus,1.0,0.5,0.85,0.6162,0.688,0.9,3.130782,0.3498,0.1509135843340721
